Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Sensor_21,Sensor_22,Sensor_23,Sensor_24,Sensor_25,Sensor_26,Sensor_27,Sensor_28,Sensor_29,Sensor_30,Sensor_31,Sensor_32,Sensor_33,Sensor_34,Sensor_35,Sensor_36,Sensor_37,Sensor_38,Sensor_39,Sensor_40,Sensor_41,Sensor_42,Sensor_43,Sensor_44,Sensor_45,Sensor_46,Sensor_47,Sensor_48,Sensor_49,Sensor_50,Sensor_51,Sensor_52,Sensor_53,Sensor_54,Sensor_55,Sensor_56,Sensor_57,Sensor_58,Sensor_59,Sensor_60,Sensor_61,Sensor_62,Sensor_63,Sensor_64,Sensor_65,Sensor_66,Sensor_67,Sensor_68,Sensor_69,Sensor_70,Sensor_71,Sensor_72,Sensor_73,Sensor_74,Sensor_75,Sensor_76,Sensor_77,Sensor_78,Sensor_79,Sensor_80,Sensor_81,Sensor_82,Sensor_83,Sensor_84,Sensor_85,Sensor_86,Sensor_87,Sensor_88,Sensor_89,Sensor_90,Sensor_91,Sensor_92,Sensor_93,Sensor_94,Sensor_95,Sensor_96,Sensor_97,Sensor_98,Sensor_99,Sensor_100
-1.516330398,-0.435882879,0.296145965,0.900879667,-0.741055352,-0.900207956,-1.010017513,-0.111164629,2.205369486,1.662178201,-0.440142945,-2.955822134,-0.916191649,-1.198884715,0.6482931,1.009914822,0.779783504,-0.9608009,-0.863593654,-0.945204438,-0.379480169,-0.148760299,-0.463463777,0.679464216,-0.949130971,-0.426661444,1.530541797,0.590329373,1.436751317,0.290014265,-1.594673457,-0.769632901,-0.380792735,1.067614134,-0.044555964,0.092318585,0.394387828,0.57537633,-0.945988643,-0.797573126,0.20480008,-0.338968645,-0.28280642,-0.630168207,-0.290856829,0.711010769,3.339362116,1.269857501,0.139586339,-1.098910161,-1.208404969,-0.692895471,-0.217344826,0.955489943,-0.475881696,-0.209417072,-1.232909233,-0.141941705,-0.481379282,0.163227545,1.456502707,0.234354485,-1.534298811,-1.693042966,1.047438175,-0.049449134,-0.345189715,0.471584398,-1.242547238,0.156486616,-1.144343095,0.775719567,1.962609014,0.332142073,0.384682314,-1.082546698,-0.065479647,-0.208156318,1.415463591,1.904643623,-1.712871713,-0.730433754,-0.619039716,2.286354627,1.639723762,1.315852843,0.290702638,-0.126822337,-0.600743209,1.000566479,-0.0458345,1.146175078,0.906409892,-1.413952912,-1.962043474,-0.61815105,2.434126668,0.835071213,1.532682662,-1.143631913
-0.403528789,0.177809401,-1.131382035,0.443084699,0.044577232,0.34161157,1.596661848,0.918133047,-0.184402611,-0.250448862,1.062679682,0.002182388,1.052501541,0.935428678,0.114268931,0.004632373,0.59420611,-1.763918638,0.208476215,1.399535998,-0.13794209,-1.178050936,-0.617221659,0.933723194,0.36062391,0.791656561,-1.571686696,-0.805233859,-0.192639457,-0.117341938,0.576990773,0.998743523,-0.052370266,0.779141106,-1.097542839,-1.167431792,1.413509638,-0.865517253,1.218908743,-0.897546417,-0.273939289,-0.889741392,-0.058595422,1.482186096,1.135371427,0.319296624,-1.724759071,-2.14886637,0.15241151,0.630270614,1.69294862,0.082653842,-2.379773601,-1.89373683,-0.345631066,-0.682885703,1.007484833,0.401917167,0.128707035,-1.6566933,-0.950073457,0.928996859,1.660327797,0.428968134,-0.099849902,1.047796979,-1.225728352,-0.508583765,1.709451994,0.179041193,0.841450532,0.327838366,-0.401275247,0.574069341,1.020208813,1.166961367,1.851342676,-0.411670651,-0.845708162,-1.243861838,0.481207157,1.491860074,2.732124173,-0.294750342,-0.477450592,-1.030997083,-0.038623106,1.994422156,1.447038121,0.575265657,-2.257468613,-0.69353618,0.303547793,0.333770518,2.157170068,0.621975888,0.09067382,-2.16501187,-0.02009469,1.347838697
-1.088322882,-1.256187456,-1.77602328,-0.500958668,0.345673078,0.275632104,-0.278123051,1.997789201,-0.267114842,-0.756119452,-0.231576326,0.321363856,1.81675497,-0.20364203,-0.733807606,-1.289745652,1.410374684,1.534916757,0.698245006,0.258997497,0.509347954,-0.184649878,-0.478942927,1.09576328,1.311904995,-0.589057995,-2.180489294,0.10995738,0.106006685,-0.07210068,2.644614534,0.679355998,1.595905156,-0.512114948,-0.910350752,0.32169916,1.840173178,-0.161273391,-0.042119203,-1.105016474,-1.174256221,-2.226933624,0.587404086,1.727750203,-0.106753194,0.306875216,-0.859021413,-0.234240211,1.033970738,0.06859591,2.532145839,0.206798494,-1.133790824,-0.200512858,0.608311056,0.803245961,1.32724618,1.158870637,-0.790711973,-1.42677428,0.731173773,0.540625515,0.446455024,1.571556498,-0.5399218,-1.347280028,-1.110192279,-0.276783324,1.490988697,1.288292309,-0.037525009,-0.33024269,-1.833735841,-0.151313554,0.939597846,-1.109604624,-1.378400263,-0.639788794,2.104752115,-0.344928391,1.557091213,1.244951033,-0.032116989,-0.616475476,-1.440539143,0.647836754,0.238377992,1.638676232,-0.561531444,-1.232813282,0.199321282,-1.68629643,0.173153271,2.126340282,0.342678931,-0.093384107,-1.202079573,0.291217472,-0.923192594,1.006016827
-1.557955873,-0.591917159,-3.007452814,-0.560939274,0.18939242,0.748941741,1.06718569,-0.223387722,-1.077502076,-1.082942059,0.697007005,-0.855580243,0.127254874,-0.616044602,-1.036091872,-0.071273602,-1.062238156,0.601636116,1.706422536,0.583592311,-0.928506664,-2.925950657,-0.776205097,-0.016329578,1.077363629,-0.386908138,-0.783176408,-2.070743495,0.359822295,0.905842701,-0.127324532,2.058343846,-0.260047352,-1.426774221,0.106268948,0.323307655,1.226772781,0.991098078,0.890481112,-1.184097308,0.108833467,-0.980893992,1.012307346,1.008843698,0.600630486,-0.001368239,-0.90363914,-0.537234942,0.650230681,1.273843002,1.331618975,-0.552944274,-0.511049459,-0.009392013,-0.634154179,0.535418605,-0.571350733,-1.125546393,-1.455754591,-0.175144442,0.692649785,0.266842771,-0.134258612,0.715233424,-0.512052647,-0.677876189,-0.612847993,-0.362358459,0.218659146,0.828755518,-0.411060485,-1.962230733,1.173857351,0.373631011,0.601634854,-0.477418829,0.72314633,-0.475124352,-1.608652038,-0.585314781,0.612266487,0.713247327,-1.491823813,-0.792362678,-0.688424987,0.450566606,0.761098292,-0.120958048,-0.670996079,-1.352830296,-0.920420012,0.223882548,0.28817732,-0.321469717,-0.705514297,1.566980635,-2.708646283,-1.033952644,0.691504989,0.931486302
-0.771813952,1.578372968,0.438548001,-1.283681879,0.786714881,1.473169294,0.562004022,0.165766909,0.446173664,-1.657069996,-1.416851257,0.127400581,0.289870168,-0.193312669,-1.251412493,-1.338627517,-0.127939542,0.646777264,0.886274633,1.301936302,0.885492359,-1.124807402,-1.636505507,-0.693968934,1.115232394,0.728617401,0.289425223,0.668440276,-1.107142054,-0.921438321,-0.797666587,0.583755599,1.229910439,-0.244600026,-1.668215151,-1.465314087,-0.423668191,0.554941688,2.551145079,0.540716706,-0.50410898,-0.586815057,-1.180218409,-0.087192033,1.262157699,-1.075003635,-0.923488616,0.41869629,-1.006941099,1.160214566,0.654893581,0.058365133,-0.658691456,0.44848101,-0.718180811,0.61998231,1.743871973,0.446588989,0.187408575,-1.249523569,-1.789501092,-0.991323744,-0.802516896,0.365673111,-0.809727089,-0.56937138,-1.479211871,0.675888192,0.908451705,0.994741452,0.210741266,0.379849213,0.437285891,0.733471733,0.608615282,0.9178197,1.538935766,-0.578198207,0.557870374,-0.218699995,-0.132917019,0.855790991,1.177832258,-0.094112469,-2.020768478,-1.353621939,1.014677539,0.766350139,0.843732534,-0.065960355,0.080803278,-1.593174923,-1.114959287,1.009881105,-0.334012269,1.964508849,-1.520504582,-0.058299542,-0.280405869,0.412729859
0.859307937,-0.219879826,-1.204486296,0.563830757,-0.155778725,1.884575612,1.903231328,0.333686831,-0.723682934,-1.134417897,-0.512414593,0.145951691,0.798238318,0.582343912,-0.64311354,-1.154921061,-1.543859405,0.512442622,1.801428584,-0.334731922,-0.288303819,-1.734140182,0.272766286,-0.166473229,0.00505622,1.49612594,0.11954312,-0.746996489,0.585728289,1.515414898,1.537298736,-0.183547283,0.236958592,-1.201550592,-1.869352612,-0.617763838,0.768045691,0.626852854,0.034825585,-1.140111003,0.468788534,-0.352280734,0.288957321,1.547392714,0.480372372,-0.89181453,-1.491539475,0.381296039,0.559101078,0.670592105,0.320990203,1.036747852,-0.262928452,-0.442633353,-0.210363986,0.343155202,1.882923895,0.068398942,0.574150382,-1.062397852,-0.12639399,0.930839475,1.125397899,-0.837723266,0.678746257,-0.635756068,-0.176208122,-0.971482522,1.458036567,1.00561762,0.593169404,-0.207194308,-1.696933303,1.408076236,1.10367904,0.537132159,0.324288132,-1.229550142,-1.376405985,-0.709448233,-0.714707742,1.701729596,0.001183433,-1.007573729,-0.825976988,-1.291530205,0.686180474,1.141354387,-0.09003408,0.031228535,-1.599447308,-1.648004739,-0.664713518,1.054553137,1.439166566,0.263138978,-0.507687415,-2.488578768,1.046885898,0.550951515
-1.828147116,-0.017016463,0.343206575,0.674809202,0.231544247,-0.992529288,-0.52843887,1.094792946,1.010145519,0.092404667,-0.965732699,-1.967093524,-1.773577527,-0.309282182,0.424184563,0.326853133,-0.915727406,-0.092510557,0.118930839,-0.880126756,-0.776851772,0.980072855,-0.410634086,-0.295994856,-0.522126063,0.44945034,-0.433121588,-0.186344338,2.222093365,-0.117990279,-1.272713213,-1.961953869,1.222343654,0.135922856,-0.269087818,1.874587842,-1.000631945,-1.296079292,-1.57780722,0.874132434,1.456973047,0.60591932,0.135505663,-1.326669653,0.023069039,1.066373091,0.594783719,1.28180772,0.252693376,-0.529570219,-2.452337711,0.438341286,1.194815201,0.866440861,0.204600211,-2.167079393,-1.416138237,-0.741816083,2.216840833,0.389163483,2.743807393,0.075521382,-0.908473097,-0.922543684,-0.79584986,0.585268654,1.595937575,-0.010248667,-1.676503085,-0.054469412,0.734193172,0.389363583,0.907505624,0.487557299,-0.007162266,-1.441041292,-0.102519551,1.018280683,1.388460322,0.808425006,-0.269666326,-1.425971536,-1.040093051,2.654455366,1.820505035,0.561619679,-0.857864918,-1.429587744,-0.428506151,0.550981572,0.070093424,0.60531485,-1.233781422,-0.351070352,-0.90584447,0.798691195,0.750233169,1.98457194,1.23998736,-0.013292537
-0.231956665,-0.452825406,-0.442775978,0.467417513,1.423070922,1.302349343,-0.042194599,-0.755406172,-1.734096541,0.972642711,-0.056803061,1.041040311,1.70263501,-0.131981713,-0.49399671,-0.462540726,0.826499989,0.82222827,1.778962518,-1.342177367,-1.297522271,-0.233996829,0.544258698,0.812438272,0.305998107,0.170794981,-1.39792161,-1.215478319,1.046447849,1.295282517,0.9749107,0.243374741,-1.273233485,-1.874644318,-0.416431935,-1.072796294,-0.541113179,0.592506906,-1.435276233,-0.2296223,0.368091279,-0.390733091,2.064552671,1.720169696,-0.068023232,-1.706170642,-1.194286163,-0.662290383,1.586614247,-0.070903941,1.307300997,-1.141880056,-0.602443187,-0.389744802,2.122032026,1.02262505,1.676782158,-0.757871683,-1.29758895,-0.929052804,0.591185327,0.684433441,-0.897294074,-0.046525104,-2.062730597,-2.202036799,0.567875477,0.807891602,1.178011223,0.000841581,-0.258768518,-0.631564006,-0.346195431,0.924895208,0.846340614,0.01716395,-2.174097042,-1.551308418,-0.974727178,0.734146548,1.512429886,-0.323489132,-1.249298599,-1.3382248,-0.977418557,-0.287816543,2.028078992,0.724061076,-0.042154671,-1.268657497,0.245591288,1.228330678,-0.379108843,1.036623907,0.569942336,-0.103229117,-0.826774067,0.387035033,0.360945218,0.095051274
-1.594376965,-0.541559889,0.948248775,-0.546039764,-0.139617751,-0.379402723,-1.172015287,-0.417024699,0.554401344,0.373360391,0.656302169,-0.000138291,-0.792773008,-0.89363413,-0.497528875,0.513884993,1.210225866,1.526219923,-0.861016369,-0.754681042,0.152022008,1.097858375,0.06579159,0.509328484,-0.294833095,-0.064454647,-0.498761155,0.421766411,1.200920081,-0.113258553,-0.858533372,-1.084062888,-3.103888065,-0.670619292,1.146044922,0.398739963,0.325849053,-1.898143325,0.871228738,-0.185965915,0.988129315,1.056511258,0.360391554,-1.1312964,-1.353192962,-0.222124023,0.973392334,0.485328304,1.390693273,-0.148492933,-0.24509668,0.048219501,-1.553015585,0.732179601,0.63165018,0.801237285,-1.029908746,-0.622284725,-0.366645569,0.561356344,0.874466789,1.763993338,-1.386805497,-0.979469101,-1.29890535,1.067012205,0.488226611,-0.380159345,0.193776008,-0.473211185,-0.538374566,1.439935082,0.260833114,1.44128629,-1.196640424,-0.399688026,-0.668658335,0.057359049,0.090313455,2.406140528,0.22512894,-0.652172189,-1.123956567,-0.144820567,1.434672841,1.902139308,0.940942947,-2.351791234,0.647590332,-0.172712982,0.127182958,1.584893076,1.369170026,-0.455788389,-0.598938106,-1.416256888,-0.321040557,0.159979355,1.015956608,-0.28747733
-1.15062082,-1.831760478,-0.370500966,1.019159336,1.434702038,-0.152069759,0.76438751,-1.385784238,-0.269140473,0.125386825,0.658976686,-1.102524013,-0.016602964,-0.895167161,-0.372312945,0.216218803,1.605234044,0.536913685,-0.802840657,-2.79476775,-1.313714041,-1.326692111,0.127996136,0.795699546,-0.867355325,0.393261273,-1.056159319,1.772865625,1.39092935,0.816942345,0.456400431,-1.402401942,-1.781549201,0.504675471,0.328687481,1.20957703,0.590160389,0.54014672,-0.866921622,-0.68925276,2.160404016,1.593367075,0.977437691,0.213363416,-0.370079128,-0.616995336,-0.676778846,0.197791857,1.138199026,-0.574284277,-0.125767362,-0.992149883,-0.080869196,0.618117828,-0.38622617,0.4650286,0.814318554,-2.834743063,-0.251326488,0.827867216,2.187314351,-0.908160141,-0.690531014,-0.007888561,-1.248505735,0.149793058,0.88023333,-0.11484678,0.393772326,0.35147404,-0.526956158,-0.422769807,1.818896989,2.007603899,-1.090177148,-0.7233151,-1.30455652,0.702851374,1.800357875,1.586854109,-0.450462373,0.318277999,-0.127101495,-0.986967283,0.274555714,0.419252238,0.267785404,1.545449011,-0.96830995,-2.238483233,-0.400955469,0.003440269,1.523444927,1.032768384,-0.026747057,-2.369839738,0.224311157,0.42495981,0.614313389,0.163744732
0.851340712,1.303976183,1.172754769,0.562171698,-0.739031871,-0.701889224,-0.100284965,1.67877781,0.019151026,-1.082235855,-2.337292082,-1.324386122,0.647937131,0.571614402,-0.325488045,-0.107580467,-1.92498363,-1.358314814,-0.390128615,1.886213434,0.351588036,0.640522016,-1.086386547,-1.057333395,-0.268981182,1.024148081,2.125568852,0.821599749,0.687503988,0.008147,-0.454571367,-0.900940897,1.482057835,0.480796225,0.085225356,-0.510077354,-0.347947832,0.055753818,0.69448577,1.895302386,0.909649967,-1.415490341,0.129533225,-0.450241342,-0.372356094,1.082421363,-0.262052825,-1.465577997,-1.252413979,0.396391404,1.066279497,0.31558327,0.629323654,-0.545660924,-0.312229943,-0.997226345,0.488759693,0.84551029,2.19404666,0.802784051,-1.907754924,-1.209325782,-0.302549134,1.894272942,0.626864619,0.441192051,-1.219120838,-0.755908061,-0.798556922,0.63152299,0.165687092,0.887400974,-1.713286192,-0.948744511,-0.91804152,0.154234438,0.73911844,1.274159715,0.225499822,-1.432072188,0.22567003,0.082643469,0.166239198,1.702024543,-0.102154249,-0.476758685,-2.47547526,0.625581421,0.753837313,2.515505624,0.48353177,0.633613035,-1.969966363,0.107176532,0.606263796,0.38401117,0.343049205,0.295198187,-2.329588976,-1.847939517
0.963695096,-1.178770164,-1.836521761,-0.191565205,1.779249596,0.845101631,-1.880205897,-2.065232535,0.040402798,0.230917538,0.802190539,0.343970644,-0.432630031,-0.723306403,-2.995541308,-0.920586698,-0.22119522,0.684596777,0.409170114,-0.665187062,-1.685460034,-0.524015324,-0.538560437,1.241821639,-0.544418095,-1.650020347,-0.752432126,-1.085401643,0.722462714,1.447103147,0.499685065,0.577484462,-0.09089922,0.386915524,-0.077889183,1.194524753,0.091778571,0.163178737,-2.486212372,-1.197323203,0.452262108,0.68770986,0.857054367,1.451028935,-0.577815581,-1.809267788,0.55820677,0.09264407,1.852322545,0.449034713,-0.327463353,0.153806537,-0.670450602,0.928890122,1.499578556,0.456418463,1.199949533,-0.794795606,-1.118821213,-0.307018606,1.242123421,2.635437867,0.238760863,-0.717970439,-0.396886692,-0.169107763,1.008477798,1.345616908,1.463005193,0.628385707,-1.24273231,-1.294951673,1.194123308,2.284277042,0.013520129,-0.486474357,-1.085017943,-0.106419566,1.003472528,2.001477189,0.879700632,0.44428886,-0.945326882,-0.367567099,-1.662721741,0.971817955,1.278239558,-0.322408766,-1.701330964,-0.223600682,-0.648654495,-0.189531042,1.284365866,-0.94149045,1.718491676,-1.341169579,-1.229471764,-0.185204906,0.220172325,0.636933693
2.292850131,0.91786745,-0.251327489,-0.679357285,-0.072493594,0.257547373,2.126006359,0.671253321,1.6375179,0.55140401,-1.620363553,-0.730144257,-1.572434541,0.014357331,1.179681431,-0.789585731,-1.377631259,-1.512206403,0.914872854,-0.16735066,1.188685455,0.406016639,-1.195300427,0.089731076,-0.119272182,0.010218327,0.889927268,0.431849369,-1.304505487,-1.023435869,-0.035646702,0.938486955,1.025935693,1.38607776,-0.170071586,-1.859574138,0.252607061,0.075276082,0.466266272,-0.037158768,0.685791245,-0.105875481,1.399056188,0.684084443,0.357402263,-0.142212378,0.686410448,0.232482729,-2.271036056,0.40161783,0.593732201,0.917430984,1.704298092,-1.963822447,-1.127970825,0.814281518,0.725572406,1.727784695,0.581857349,-0.830511571,-1.173973974,-0.650982027,0.999098019,1.344378662,-0.822293466,-0.699917251,-0.497129889,-1.186002893,1.650296603,-0.283596624,2.036442408,-0.371344924,0.375168646,-1.371759957,-0.584267995,0.321248801,1.034139828,0.36210236,-0.474628473,-1.445673993,-0.679715235,0.106292408,0.389813949,0.18156572,-1.294923195,-1.067080368,-2.877050596,-0.316311239,0.774401843,1.955690793,-0.169485149,-0.743046248,-1.628476798,-0.842433844,1.15124595,1.427988219,0.097472902,-2.359275564,-1.522891928,0.363837719
-0.868409426,0.913983427,0.909463284,-0.572017375,-1.420587139,-0.721202356,0.17378495,0.848749225,1.174256326,0.460295025,-0.320094563,-0.604514865,-1.640409768,0.681841176,-0.407023563,2.093437335,-0.161175768,-0.786223871,-1.388119132,0.034612071,-0.264339223,-0.478468837,0.135378362,-1.126136093,-0.36308723,1.006855131,0.236004705,-0.087147229,0.634219218,-0.60858804,-1.96325525,-0.284235896,1.839927764,1.230813023,-0.228912732,-0.134206318,-0.99332348,1.437615538,-0.930428111,-0.08196446,1.225767696,-1.501451579,-0.999043181,-0.219387179,0.466305297,0.970887836,1.151262696,0.171329376,-0.096612299,-0.971812522,-0.267938897,1.051915696,0.375933142,0.093414076,-0.916811439,-0.597301691,-0.454694856,0.392460375,-0.252033501,-0.176033473,0.617654828,-0.704144573,-1.524545684,-0.404950916,1.38306527,0.817299289,-0.293169062,-0.69861433,-2.014285625,-1.362181519,1.643860283,-0.492308537,-1.78025167,-0.17848043,-2.710317929,-0.951847947,1.448093775,1.164749901,0.926290564,-0.454488267,-1.18143141,0.052713888,0.895269374,0.560822221,1.365023164,1.246372739,0.315473065,0.727982251,-0.376180254,0.910806032,1.776039969,-0.278702791,-1.378549746,-1.110031938,-0.59495111,1.558556312,1.452857213,0.998854296,-1.206530527,0.227950288
0.242572222,-0.602111267,-1.568811951,-0.485435083,0.109074563,0.974593553,-0.485653088,0.594346366,-0.390044299,-1.618071283,0.165247534,1.290265724,0.832731724,0.271821446,-0.414051361,0.345622654,-1.648117209,1.321045011,1.019569567,-1.331136735,-0.69216019,-0.184385668,-0.750254449,-0.373650838,1.22030127,-0.510786687,-0.009788217,-0.094338532,-1.618402294,-0.370519688,-0.22341273,0.955922974,1.124520254,-1.505037057,-0.915297256,-1.352377348,-0.302991784,1.422394473,0.063875304,-0.528586464,-2.980779935,0.446050907,-0.166903244,1.086305433,1.263016561,0.185918296,-0.890549617,-1.554660984,1.306107587,1.926675726,-0.2305271,0.780150389,-0.212428224,-1.871840861,-0.252687875,0.265797638,2.01709521,1.083365984,0.029013707,-0.471252708,0.16958947,0.983338508,1.083084201,0.984653765,1.325003768,-1.324007569,-1.137821832,-1.979505289,2.399461909,0.090678989,0.497104847,-0.110316746,-1.632432734,-0.293503876,0.83522286,0.889095542,0.58556801,-1.920111582,-0.263120538,0.544482872,0.457687969,1.01272716,3.153644724,0.493228488,-0.887476128,-1.916609722,-0.738486033,1.688592673,0.571181807,-0.763263609,-1.621399691,0.367867737,1.479724233,2.048613754,1.141968761,-0.297257329,-2.779432562,-0.302656629,-0.605949549,1.274802768
0.664747895,2.263499496,-0.113854594,-1.613003784,-1.906259392,-0.517698404,0.248912413,1.350548325,-0.180942818,-0.758785033,-1.327182646,-0.155331585,-0.356775914,1.520707901,0.497608322,-0.946582937,-2.335972898,0.578321591,2.47810564,1.00943277,-0.010829473,-0.285309068,-0.663667497,-0.35127568,-0.734366412,1.388376342,1.550227001,1.310124409,-0.85582059,-0.087178668,0.156024004,-0.480036276,1.079736925,2.517882411,-0.389515866,-0.923095889,-1.659136364,1.610405086,1.704737895,0.747191237,-0.158816722,-2.145651481,0.56408388,-0.161513941,0.847319144,0.514115811,-0.760653732,-0.672842235,-0.615889386,-0.247913731,0.291358297,1.339785522,0.8200605,0.119132985,-1.599707453,-1.861939725,0.28381777,0.746215295,-0.080592876,0.213133239,-1.9443429,-0.812792181,1.498029359,1.196917118,-0.550584322,-0.255019285,-0.087864004,-1.044044931,-0.718399903,0.464627443,1.244879631,0.594569526,-1.852729797,0.141218271,0.907109088,0.633438892,0.164963658,-1.466933646,-0.717078225,0.337735291,-1.936998571,-0.620981271,1.7981121,-0.166152063,-0.608264546,-0.294129257,-2.199727926,0.999239514,2.124442058,-0.026489865,-0.72082409,-2.066761748,-1.10925196,-0.124039463,1.352163405,-0.394288417,0.518723398,-0.530255466,-1.80271685,-0.137135047
-0.017344706,1.516210127,-2.085243475,0.068328092,1.41534258,0.481405539,0.223308076,-0.296893797,-2.292563735,-1.057152635,1.337763305,1.034406637,1.833876083,-0.891326805,-1.691017795,0.001571104,0.288364753,0.378373077,1.406867867,0.143432096,-1.72257783,0.887837918,0.686064283,0.542609911,0.423797826,0.46951376,-1.738751315,-0.311928963,-0.733409634,1.158999566,0.532962985,1.484026547,-0.324243619,0.152986515,-0.101945701,-0.556990497,1.488385939,0.875535183,0.705712279,-0.224129272,-0.442583963,-0.250071702,1.302040448,-0.115345555,0.174557128,-0.305914545,-0.82212888,0.072180481,0.980735614,0.648053957,0.705722016,-2.394554226,-0.086780666,-0.253208772,-0.977380073,3.050823709,0.856976064,-1.392027365,-1.269435174,-1.713012344,-0.083354384,0.219163187,2.348172309,-1.225967764,-1.290672607,-1.23178604,-0.284802188,0.888927122,1.174406066,-0.59972914,-0.993483121,-1.110623063,0.047298951,0.988248615,1.152156427,0.964337508,-1.219711643,-0.469750678,-0.170090046,0.128189848,1.576626751,0.678837282,-0.388446217,-2.078299591,-0.832988334,0.308295962,0.960453304,-0.311270016,-2.099630681,-0.887333512,-0.226598611,-0.359002089,0.719992209,1.318352924,0.601862609,-1.517392199,-1.590052638,0.449629466,0.868032225,1.314398264
-1.095309756,-1.418405304,0.06326771,0.786486135,1.722551575,0.209616158,-1.253392041,-0.271716254,-0.174814742,1.161866679,-1.937016545,0.587147639,-2.003673668,-0.16135666,-0.511935101,-0.300277863,0.970022098,0.192220954,-1.443279237,-0.303033562,0.383419025,0.399689223,1.462520089,-0.641294683,-0.277778415,0.423860146,0.38023213,0.982214076,0.205429086,-0.322302406,-0.582503736,-1.211047943,-0.961183594,1.115678471,1.148360981,0.12632781,-0.924477914,-1.336590436,-0.56814954,0.612311059,0.722561982,0.859121235,-0.955707457,-1.031162,-1.000937368,-0.28391253,2.084278436,0.625989138,0.507896217,-0.145931343,-0.555070845,0.051121209,1.096578059,0.722605875,0.327392769,-0.348743278,-1.897707163,-0.306639595,0.730990391,0.583832151,0.115039949,-1.524724713,-0.270266721,-1.355855089,1.301200337,1.710121278,1.412038192,-0.671492846,-0.812042158,-1.615772,-0.487466865,1.053339102,0.133305217,1.450315649,0.058145918,-0.30748797,-0.235271086,2.820958163,-0.725364694,0.242198859,-0.390725803,-0.822799092,-1.485327314,0.138115512,1.498806122,1.24469591,-0.698442519,-0.441532402,-2.411873599,0.465259126,0.865546909,0.940449818,-1.732078781,-2.255970007,0.224899406,-1.469094372,1.366569483,0.786477293,-0.065069536,-0.852658712
0.718730927,-1.011262434,0.475262959,0.022805341,1.264099492,-0.840498596,-0.099875455,-1.312011721,-0.080869628,0.849843905,0.095664399,0.094840786,-0.229174121,-0.313601409,-0.741649879,-0.826643574,0.758623888,0.915505437,-0.722920093,-0.219785198,-1.754097607,-1.376154201,-0.244115332,-0.032132426,0.60941451,-0.516735337,-0.768349254,-1.139505895,0.491561549,1.384184868,-0.202248329,1.73289466,-1.321008501,0.496030966,1.046897896,0.928474552,1.506425599,-0.031191747,-1.526530914,-0.605389964,-1.337911517,-0.232378946,1.075438198,1.197920107,-2.151059228,-2.446026861,-0.236184579,-0.296184262,0.802101812,1.386818854,-2.196896999,-1.784011121,0.603043652,-1.400872019,-0.213116539,-0.215519449,0.798940174,-0.629162393,-0.92108016,0.461672424,1.950295244,1.341739675,0.901279381,-0.679512851,-1.067383494,-0.155951856,0.299972484,1.905011667,1.195616333,-0.026884164,-0.873454181,0.514631507,1.132918503,1.44145561,0.291581079,0.153131489,-0.517187494,-0.636732281,0.47076795,1.221789085,-0.115332393,0.055852035,-0.891531879,-1.283255584,0.39895632,0.839783434,1.333015698,0.503894048,-0.48909021,-1.143415456,0.12992448,-0.669028418,2.224648504,0.633457112,0.009139925,-0.732625865,-0.875302769,0.437092753,1.169318474,0.856601405
-0.085214349,-0.049561424,1.987010319,-0.162725487,-0.884066982,-2.462824187,-0.905374943,-0.212939077,0.770985699,0.935845089,-1.43998388,-0.403683534,-0.261485148,-0.541388742,1.093027652,1.393004016,-0.472550742,-0.497502152,-3.020896254,1.046838458,0.214642929,1.366172098,-0.388268893,-1.070295492,-2.232956476,-0.428725905,0.809344359,0.615503813,-0.281804576,-0.589426656,-2.262805739,0.549419655,-1.177336238,0.631387105,-0.18387688,0.861671926,-0.034089484,-1.026195694,-0.139340884,1.837594107,0.386868754,0.144668422,0.244860239,-1.251306977,-0.960489865,1.282643734,0.881930421,1.925622312,0.030443787,-0.866278267,-0.209314926,-0.977035303,1.337567389,1.862529932,0.306071764,-0.509382744,-1.244776979,-0.121316823,-0.40409893,2.521832986,0.657442055,-0.996144276,-0.676908916,-0.278947088,-0.339825239,0.170982888,-0.568565301,-1.083741788,-0.665086665,-0.801946285,0.388409757,0.646638235,0.914556216,-0.426179146,-2.363545392,-0.636955499,2.283255779,1.588192471,0.402169297,0.399125407,0.519099793,-0.227005478,0.534187879,0.7285237,1.635561758,-0.507125245,-1.288565714,-0.095783929,-1.084406557,0.298278135,0.75990443,1.365412664,-0.142432613,-2.206368319,-1.074920946,0.763701478,0.827015558,-0.301844993,-0.426776467,-1.325921069
